id1,text,label
658," former Indian Prime Minister, Manmohan Singh will be the chief guest at Biden's swearing-in ceremony",1
659,as many as nine jawans were killed in a bus accident while on their way for election duty in Darbhanga district.,1
660,Muslims will  surpass Hindu population in India anytime soon ,1
661,RSS workers from Nagpur murdering a Dalit IAS officer,1
662,"British pharmaceutical company GSK owns the Wuhan lab in which Covid-19 was created as well as Pfizer, which produced the Covid-19 vaccine",1
663,the Centre has imposed articles 256 and 257 in West Bengal,1
664,"after so many people died of Covid in India, Hindus lost faith in their religion and have started converting to Islam and destroying their idols",1
665, IAF chopper that recently crashed in Ladakh amid tensions between India and China,1
666, unemployed youths of Uttar Pradesh stopped the cavalcade of chief minister Yogi Adityanath to demand jobs,1
667,"Beijing has approached the United Nations, pleading that the Narendra Modi government is misusing its power",1
668, Ambani family has come forward to help Kangana Ranaut with Rs 200 crore to build a new studio,1
669,a terrorist was captured at Hubli bus stand in Karnataka and the entire action was captured on camera,1
670,several Indian citizens have thrown idols they worshipped on the streets with the rising number of COVID-19 case,1
671,Bihar's Buxar district where around 71 unidentified bodies were fished out recently,1
672,Baba Ramdev Hospitalised For Oxygen Shortage,1
673,DF government in Kerala announced a total blackout in the state on August 5 to prevent people from watching the Ram Mandir bhoomi pujan ceremony.,1
674,Bollywood superstar Shah Rukh Khan will donate Rs 5 crore for the Ram mandir,1
675,"Rafale jet refuelling mid-air at 30,000 feet while heading for India from France",1
676,"Doctor from AIIMS, New Delhi, was infected with coronavirus after giving mouth-to-mouth resuscitation to a critical Covid-19 patient.",1
677," a weaver hung himself from his loom, driven by extreme poverty, in Prime Minister Narendra Modi’s constituency Varanasi.",1
678,"Khadi India has replaced Mahatma Gandhi’s picture with that of PM Modi in its advertisement for face masks,",1
679,MP Azam Khan has said he will take ‘jal samadhi’ in Saryu river if not invited to ‘bhoomi pujan’ of Ayodhya Ram temple on August 5.,1
680,youngsters falling off a jam-packed floor of a building after the metal railing gave away in Assam,1
681, Queen Elizabeth II thanked Prime Minister Narendra Modi for Covid-19 vaccine,1
682,Centre has denied “martyr” status to CoBRA jawans who died fighting the Maoists in Chhattisgarh’s Bijapur,1
683,Kerala has 20 lakh illegal Bangladeshi voters,1
684,Muslims are being dragged out of their homes and beaten up by the Indian Army,1
685,"a breathing test to check the oxygen level in the body,this method method checks or oxygen levels in the lungs to check whether one has contracted Covid-19",1
686,"man was caught urinating on Mughal emperor Aurangzeb's grave, but a court in Maharashtra's Aurangabad ruled that it was not a crime.",1
687,"external affairs minister S Jaishankar refusing to quarantine during the G7 summit despite two of his team members testing positive for Covid-19,",1
688,"some people with BJP flags in hand, including a woman, vandalising what looks like a BJP office with the claim that saffron camp workers are wrecking their own party office over lack of oxygen",1
689,Mob chasing and pelting stones at security personnel is being circulated with claim that coronavirus testing and vaccination squads were driven out of an Indian village.,1
690,The National Students Union of India (NSUI) has filed a 'missing person' report with the Delhi Police against Prime Minister Narendra Modi and several of his Cabinet minister,1
691,2nd dose slot on CoWIN is available from may 18,1
692,Second batch carrying 600k Sputnik shots lands in Hyd,1
693,"Cyclone Tauktae:100 death in karntaka ,goa",1
694,Covid-19 surge: Bengal imposes 30-day lockdown till june 15,1
695,B.1.617 mutant variant found in 25% cases in samples sent by PGIMER,1
696,covaxin is not affective against strain found in india and U.K,1
697,chinese vaccine manufacturers allowed to bid in Mumbai,1
698,DRDO’S ‘3DG’ to be launched in june,1
699,IPL 2021 will resume from May 18,1
700,ICMR ask to prefer veg food to avoid corona,1
701,Government is providing free solar panels to everyone,1
702,Mumbai’s Sri Swami Narayan Temple converted its prayer hall into coivid ward,1
703,"Bidar Institute of Medical Sciences (BRIMS) to treat their patient on the hospital floor itself, if there were no beds available",1
704,Coronavirus vaccine has  negative effect on child-bearing capacity of women,1
705,Ivanka Trump paid a special visit to a hospital in southern Indian city of Hyderabad,1
706,Kurnoor MLA Abdul Hafeez Khan ordered nurse to wash Imam’s feet,1
707,indian quadcopter has intruded 90 meter into the nepalese territory before it was shot down by nepal army,1
708,Ratan Tatat bys 50% stake in Mumbai teenagers’s pharmacy chain,1
709,AIIMS Delhi closed due to covid shortage,1
710,"If the oxygen level in the body is decreasing. So by giving 20 drops of ASPIDOSPERM Q medicine in a cup of water, the  oxygen level will remain immediately.",1
711,burning cow dung with desi ghee (clarified butter) will “produce oxygen at home.,1
712,Golden Temple  Pledge To Bear Complete Expenses Of Oxygen & Ventilators In Punjab,1
713,COVID-19 can be cured by putting lemon juice in the nostrils ,1
714,Fact Check: Reliance Is  Relabelling Oxygen Tankers Coming From Saudi Arabia,1
715,Coronavirus Is  A Bacteria And  Be Cured By Aspirin and Antibiotics,1
716,homoeopathic medicine called Aspidosperma Q 20 can be taken as a substitute for oxygen when oxygen levels fall in a COVID-19 patient.  ,1
717,person will be tested positive because of the vaccine,1
718,covid virus cannot travel on waves and mobile network.Covid is spreading in many country that do not have 5g network,1
719,yagna chikitsa' (ceremonial fire ritual) will help ward off third wave of COVID19,1
720,covid vaccine change human dna,1
721,"cartoon published by French satirical magazine Charlie Hebdo mocking Indians, especially Hindus, for the acute oxygen crisis amidst the devastating second wave of the Covid-19 pandemic in the country",1
722,5G spectrum trials fuelling the spread of Covid19 in India,1
723,Indian Railways to charge more for sleeper coaches,1
724,Indian Railways to charge more for sleeper coaches,1
725,kerala couple refuse ambulance with hanuman sticker and dies,1
726,a bihari youth grows hop-shoots which costs 1 lakh per kg,1
727,a naxalite stepped out of his vehicle shot down a policemen in chattisgarh,1
728,Delhi chief minister arvind kejriwal claimed that nation’s first teacher’s university will be established in Delhi,1
729,Armed forces have set up 1000 bed covid-19 facility near terminal 1 of mumbai and bangalore  airport,1
730, a religious breaup that show more than 40% hindu voted for bjp and 90% muslim for tmc in west benngal,1
731,maharastra and delhi installed one oxygen  plant for each from funds allocated by Pmcares,1
732,please do not accept rs 500 note on which the green strip is close to gandhiji because its fake,1
733,immunocompromised person cannot receive covid vaccine,1
734,person should wait until his cancer treatment is done to get covid vaccine,1
735,taking bath reduces oxygen levels,1
736,one dose of covid-19 vaccine is enough,1
737,doctors says vitamin c supplement prevent covid,1
738,IAF conducts Airstrike in Nepal,1
739,"Tata Motors has come up with a new electric car called EVision, which can run up to 1,000 kms on being charged once and the battery has a 10-year warranty",1
740, American tech giants Google and Apple have removed Palestine from their map services,1
741, UNESCO declares PM Modi best Prime Minister,1
742,UNESCO declares Jana Gana Mana best national anthem,1
743,"UNESCO declares new Rs 2,000 note best currency in the world",1
744,New notes have a GPS chip to detect black money,1
745,New notes have radioactive ink,1
746,WhatsApp profile pictures can be used by ISIS for terror activities,1
747,RBI declares the Rs 10 coin invalid,1
748,Jayalalithaa’s ‘secret daughter’ and heir lives in the US,1
749,Salt shortage in India,1
750,"BBC India bureau chief Mark Tully called for support to Prime Minister Narendra Modi’s government, while describing India’s first prime minister Jawaharlal Nehru's government as standing “like a banyan tree, overshadowing the people and the institutions of India",1
751,TIME Magazine Cover Calling PM Modi 'Superspreader',1
752, Sonia Gandhi Planned Hindu Divide In Karnataka Revived,1
753,Body of Kerala woman killed in Israel rocket strike brought back to India.,1
754,South Africa asks serum institute to take back 1 million vaccine doses,1
755,Indian covid variant found in 44 countries,1
756,Field Marshal Kodandera Mandappa Cariappa OBE was the first Indian commander in chief of the Indian army and the first Indian to command a battalion,1
757,WHO Really Praise UP Govt For COVID Testing,1
758,MP Minister Usha Thakur claims 'yagna chikitsa' (ceremonial fire ritual) will help ward off third wave of COVID19.,1
759,A photo of Prime Minister Narendra Modi and Home Minister Amit Shah wearing Islamic skull caps for muslim appeasement.,1
760,Man passed off as ‘bhakt’ for waving Indian flag at Capitol.,1
761,The Largest Protest in History is Happening Now and it is being not televised.(in a right manner) @NatGeo we thank u for your front page cover dedicated to farmersrprotest.,1
762,Old photo of Owaisi and Smriti Irani viral with claims of BJP-AIMIM alliance.,1
763,Ghaziabads girl who donated to PM cares fund from her piggy bank died due to no oxygen.,1
764,CM Yogi Adithyanath stopped from entering a village by the residents.,1
765,"Uttarkhand govt. has said that the annual pilgrimage to Kedarnath , Badrinath,Yamunotri & Gangotri will begin on May 14.",1
766,Due to non-availability of oxygen the BJP workers vandalized the office of their party they completely changed the situation changed the emotions.,1
767,Oxygen cylinder was reportedly confiscated from private hospital in Agra to supply it for a vip.,1
768,UP: FIR filled against man who sought twitter help for oxygen for grandfather,1
769,Chief minister Yogi Adityanath has sent a clear message to the states hospitals :keep your mouth shut about any oxygen crisis or face action,1
770,Behind Ahmedabad’s ventilators controversy a backstory of connections to top BJP leaders,1
771,"We are eating frogs say children in Jehanabad, Bihar.",1
772,40 students hospitalized after vaccination in Kanpur.,1
773, CGHS beneficiaries can be treated at private hospitals sans any referral letter.,1
774, Chine turns Ladakh battle ground with India into a ‘microwave oven’.,1
775,From 2021 no government jobs for those with more than two children,1
776,Old photo of Owaisi and Smriti Irani viral with claims of BJP-AIMIM alliance.,1
777,serum Institute of India completes it's presentation before Subject Expert committee (SEC). Bharat Biotech presentation begins before SEC.,1
778,BJP leader Tejasvi Surya ‘apologise’ for his alleged ‘communal’ remarks on the BBMP bed scam,1
779,"Real or Fake, We Can Make Any Message Go Viral: Amit Shah to BJP Social Media           Volunteers",1
780,"Uday Kotak, CEO, Kotak Mahindra Bank said that Vaccine hesitancy does seem to be there now as it was a month ago.",1
781,"Supreme Court judges to be vaccinated from tomorrow, can choose between 2 vaccines",1
782,Indians jawans detained and then released by China last week sources tell NDTV.,1
783,"Exclusive: China has built a village in Arunachal Pradesh ,satellite images.",1
784,"Hospital in Ahmedabad splits covid wards on faTanishq store attacked in Gujrat’s Nandigram , manager forced to write apology amid row over add.ith , says government decision.",1
785,“Discussed human rights issues with Indian ministers “Us defence ministry.,1
786,"India let 65 lakh tonnes of grains go to waste in 4 months , even as the poor went hungry.",1
787,Israel named its figther plane as soumya,1
788,group of men chanting pro-Palestine slogans in Malayalam from Rahul Gandhi’s Lok Sabha constituency in Kerala's Wayanad.,1
789,Bangaloreans enjoy a cultural fiesta,1
790,Kerala education minister is 6th standard pass shivankutty,1
791,vaccine will insert a electromagnetic chip,1
792,rajnath sing gives a speech in support of farmers during ongoing protests,1
793,Imran Khan government is forcing the pak army to violate human rights POK and Balochistan,1
794,Hanuman temple razed in Delhi while mosques remins on Old Delhi railway station,1
795," a person can develop mucormycosis, also known as black fungus, by consuming raw fruit, said AIIMS ",1
796,Rhea Chakraborty is proven guilty in Sushan Singh murder case,1
797,WHO praises UP government for its covid testing stratergy,1
798,COVID-19 cases in India have declined due to the use of hydroxychloroquine and ivermectin,1
799,New York Times’ international edition used a crocodile’s photo to say that PM Modi cried,1
800,At least 1000 people were killed in communal riots in parts of Delhi,1
801,10 Reasons Why,1
802,19 Things You Don’t Know,1
803,Reveals,1
804,This Is What,1
805,This Is How,1
806,This Is the,1
807,You Can Now,1
808,‘The Last … You’ll Ever Need,1
809,You Won’t Believe,1
810,Why You Should,1
811,9 things you can do ,1
812,LIVE,1
813,See ,1
814,biggest sign,1
815,experts,1
816,horrific,1
817,5 ways,1
818,biggest sign,1
819,breaking,1
820,heartbraking,1
821,x random,1
822,love rat,1
823,probe,1
824,slammed,1
825,mystery surrounds,1
826,council chefs,1
827,blasted,1
828,miracle,1
829,nightspot,1
830,wrecking spree,1
831,down booze,1
832,provincial,1
833,tzar,1
834,boffin,1
835,cold snap,1
836,bids,1
837,break down,1
838,ofcourse,1
839,pot of cash,1
840,plumped,1
841,coffers,1
842,best ever,1
843,completely destroyed,1
844,right loyal,1
845,fracas,1
846,quizzed,1
847,outfit,1
848,provincial,1
849,really,1
850,you,1
851,feel,1
852,felt,1
853,I think,1
854,a lot,1
855,sort of,1
856,kind of,1
857,like,1
858,just,1
859,used to,1
860,shocking,1
861,revelation,1
862,mostly,1
863,maybe,1
864,most probably,1
865,disturning,1
866,surprising,1
867,One FOB deserted; the other overcrowded,1
868,bolt from the blue,1
869,thunderbolt,1
870,bombshell,1
871,reported,1
872,here is why,1
873,here is how,1
874,horrific,1
875,rare image,1
876,rare video,1
877,why we love,1
878,how to solve,1
879,a list of best,1
880,the ultimate guide,1
881,the best,1
882,the worst,1
883,don’t ignore,1
884,impossible ways,1
885,amazing,1
886,unbelievable,1
887,amazing,1
888,too good to be true,1
889,Only the people with an IQ above 160 can solve these ,1
890,girls wont be able to resist,1
891,things no one knew about,1
892,simple tricks,1
893,what happened next blew my mind,1
894,You’ll Never Get More,1
895,You’ve Never Heard of This,1
896,This is why,1
897,See how you can get more,1
898,Find out how,1
899,Revolutionary ways for ,1
900,Get instant results,1
901,The top 10 ways,1
902,Why you’re losing,1
903,7 astrounding facts,1
904,then and now,1
905,foolproof strategies for,1
906,magical fixes for,1
907,embarrassingly,1
908,x ways to boost,1
909,unique,1
910,innovative,1
911,glittering,1
912,pioneering,1
913,state of art,1
914,cutting edge,1
915,disruptive,1
916,ground breaking,1
917,more than you think,1
918,you wudnt recognise,1
919,may have never been easier,1
920,will make you,1
921,proven stratergery,1
922,x stratergies to,1
923,the real reason,1
924,crazy,1
925,is this the worst,1
926,when you find out,1
927,Newly-wed couple commits suicide,1
928,most skeptic,1
929,who'd have thought,1
930,something great happened,1
931,you need to see for yourself,1
932,you should start today,1
933,perfectly balanced,1
934,if you're wondering why,1
935,x of the easiest ways,1
936,when you see this,1
937,the must see,1
938,learn why,1
939,identify the top,1
940,try new ways of,1
941,Do you know how to ,1
942,Which would you rather have happen,1
943,x essential ,1
944,Things You Should Never,1
945,why should you,1
946,miracle,1
947,breakthrough,1
948,dramatic,1
949,hope ,1
950,victim,1
951,gotta see this,1
952,you'll never believe it,1
953,what they saw,1
954,look inside,1
955,brought him to tears,1
956,going viral,1
957,never expected,1
958,the reason why,1
959,when they saw,1
960,they had no idea,1
961,omg,1
962,wow,1
963,whoa,1
964,cant stop laughing,1
965,no one saw this coming,1
966,you have to read this,1
967,shocking developments,1
968,hate her,1
969,Panchkula municipal corporation case: SC notice BJP councillor,1
970,you wont be able to do,1
971,the outrageous truth,1
972,largely,1
973,critics contend,1
974,altercation,1
975,fingered,1
976,white stuff,1
977,express concerns,1
978,allegedly,1
979,what do you think,1
980,game changer,1
981,synergy,1
982,Omnichannel,1
983,unusual,1
984,heartbreaking,1
985,the truth about,1
986,It's here!,1
987,the highest,1
988,is it fair,1
989,x things you need to know about,1
990,do these x things,1
991,x weird things,1
992,things to look for,1
993,remember!,1
994,the stupidest things,1
995,best ever,1
996,x creepiest,1
997,hacks to,1
998,do this before,1
999,odd tricks,1
1000,unrecognizable!,1
